hubspot_id,role,region,monthly_target,monthly_lead_target,monthly_fee,quarterly_fee,above_quarterly_target_fee,start_date,end_date,compensation_value,reports_to_lead
1836592582,outside,EU,30000,0,0.01,0,0,2024-07-01,2024-08-01,188,189817119
1836592582,outside,EU,45000,0,0.01,0,0,2024-08-01,NULL,0,189817119
487361797,support,EU,0,0,NULL,0,0,2024-05-01,NULL,0,189817118
487361797,intern,EU,0,0,0.01,0,0,2024-01-01,2024-05-01,0,189817118
895397308,outside,EU,0,0,0.01,0,0,2024-05-01,2024-06-01,750,189817119
895397308,outside,EU,10000,0,0.01,0,0,2024-06-01,2024-07-01,593,189817119
895397308,outside,EU,20000,0,0.01,0,0,2024-07-01,2024-08-01,435,189817119
895397308,outside,EU,30000,0,0.01,0,0,2024-08-01,2024-09-01,188,189817119
895397308,outside,EU,45000,0,0.01,0,0,2024-09-01,NULL,0,189817119
1290184230,intern,EU,0,0,0.01,0,0,2024-08-01,NULL,0,37664898
2078379351,intern,EU,0,0,0.01,0,0,2024-09-01,NULL,0,37664898
1118476852,intern,EU,0,0,0.01,0,0,2024-09-01,NULL,0,37664898
1032277313,outside,EU,0,0,0.01,0,0,2024-10-01,2024-11-01,750,48086187
1032277313,outside,EU,10000,0,0.01,0,0,2024-11-01,2024-12-01,593,48086187
1032277313,outside,EU,20000,0,0.01,0,0,2024-12-01,2025-01-01,435,48086187
1032277313,outside,EU,30000,0,0.01,0,0,2025-01-01,2025-02-01,188,48086187
1032277313,outside,EU,45000,0,0.01,0,0,2025-02-01,NULL,0,48086187
